,,0
medianprice_year,elite_school,-0.06415906950967319
price_inch_prev_10_max,height,-0.06408984507316022
height,price_inch_prev_10_max,-0.06408984507316022
Country___France,price_inch_prev_10_mean,-0.06387251368127513
price_inch_prev_10_mean,Country___France,-0.06387251368127513
Country___UK,Country___Dutch,-0.06380374573805088
Country___Dutch,Country___UK,-0.06380374573805088
log10_estimate_geo_mean_usd,elite_award_not_received,-0.06373039533851639
elite_award_not_received,log10_estimate_geo_mean_usd,-0.06373039533851639
width,cot_min,-0.06365234277400124
cot_min,width,-0.06365234277400124
Country___Austria,Tier___2,-0.063468361118086
Tier___2,Country___Austria,-0.063468361118086
price_same_size_prev_10_min,Genre___Others,-0.06346586651920104
Genre___Others,price_same_size_prev_10_min,-0.06346586651920104
price_usd_prev_3_max,Country___Austria,-0.06345718838812638
Country___Austria,price_usd_prev_3_max,-0.06345718838812638
ranking,undergrad,-0.06339091600329522
undergrad,ranking,-0.06339091600329522
ranking,price_inch_prev_5_max,-0.06321425719001317
price_inch_prev_5_max,ranking,-0.06321425719001317
private_inst,gender_female,-0.0631365861949502
gender_female,private_inst,-0.0631365861949502
case_id,Continent___Europe,-0.06309493742833093
Continent___Europe,case_id,-0.06309493742833093
gender_male,public_inst,-0.06309373024599564
public_inst,gender_male,-0.06309373024599564
Genre___Print,Country___France,-0.06294162162131899
Country___France,Genre___Print,-0.06294162162131899
grad,Country___Austria,-0.06292164519919924
Country___Austria,grad,-0.06292164519919924
Tier___3,meanprice_year,-0.06289850321612951
meanprice_year,Tier___3,-0.06289850321612951
elite_school,Genre___Print,-0.06276169558163296
Genre___Print,elite_school,-0.06276169558163296
meanprice_year,edu_NA,-0.06255856421110345
meanprice_year,degree_NA,-0.06255856421110345
degree_NA,meanprice_year,-0.06255856421110345
edu_NA,meanprice_year,-0.06255856421110345
fest_biennal,edu_NA,-0.06253883540391142
fest_biennal,degree_NA,-0.06253883540391142
degree_NA,fest_biennal,-0.06253883540391142
edu_NA,fest_biennal,-0.06253883540391142
fest_biennal,Genre___Print,-0.06253601157066872
Genre___Print,fest_biennal,-0.06253601157066872
Genre___Others,price_usd_prev_3_mean,-0.06252919361330445
price_usd_prev_3_mean,Genre___Others,-0.06252919361330445
max_price,Genre___Print,-0.06245275962588929
Genre___Print,max_price,-0.06245275962588929
price_usd_prev_7_min,Tier___3,-0.062424590904399606
Tier___3,price_usd_prev_7_min,-0.062424590904399606
cnt_mean,Country___Austria,-0.06240727670129223
Country___Austria,cnt_mean,-0.06240727670129223
Tier___3,price_usd_prev_10_min,-0.06239491774704187
price_usd_prev_10_min,Tier___3,-0.06239491774704187
solo_show,Genre___Sculpture,-0.062390473561822875
Genre___Sculpture,solo_show,-0.062390473561822875
cot_min,private_inst,-0.062371997432794375
private_inst,cot_min,-0.062371997432794375
estimate_center_usd,Tier___2,-0.06234113260191534
Tier___2,estimate_center_usd,-0.06234113260191534
estimate_max_usd,Tier___2,-0.06231693244413499
Tier___2,estimate_max_usd,-0.06231693244413499
price_inch_prev_7_mean,Tier___4,-0.062299920870282556
Tier___4,price_inch_prev_7_mean,-0.062299920870282556
max_price,Genre___Sculpture,-0.062252664118187744
Genre___Sculpture,max_price,-0.062252664118187744
estimate_min_usd,Tier___2,-0.06225137725257411
Tier___2,estimate_min_usd,-0.06225137725257411
Country___Others,grad,-0.06210680697273645
grad,Country___Others,-0.06210680697273645
price_usd_prev_5_min,Tier___3,-0.062055171422877205
Tier___3,price_usd_prev_5_min,-0.062055171422877205
fest_biennal,elite_school_NA,-0.061953252792652194
elite_school_NA,fest_biennal,-0.061953252792652194
meanprice_year,elite_school_NA,-0.0619385339872559
elite_school_NA,meanprice_year,-0.0619385339872559
width,price_inch_prev_10_max,-0.061877769088460446
price_inch_prev_10_max,width,-0.061877769088460446
cnt_median,Country___France,-0.06180297403131203
Country___France,cnt_median,-0.06180297403131203
Country___France,price_usd_prev_10_mean,-0.06177313025117531
price_usd_prev_10_mean,Country___France,-0.06177313025117531
height,public_inst,-0.06167832528152714
public_inst,height,-0.06167832528152714
gender_female,Country___France,-0.06166354366170627
Country___France,gender_female,-0.06166354366170627
Genre___Print,height,-0.061405202741378694
height,Genre___Print,-0.061405202741378694
non_elite_school,Country___USA,-0.0613830536313768
Continent___North_America,non_elite_school,-0.0613830536313768
non_elite_school,Continent___North_America,-0.0613830536313768
Country___USA,non_elite_school,-0.0613830536313768
elite_award_not_received,price_inch_prev_7_min,-0.061258762601982535
price_inch_prev_7_min,elite_award_not_received,-0.061258762601982535
Continent___East_Asia,Country___UK,-0.06123185575165471
Country___UK,Continent___East_Asia,-0.06123185575165471
price_usd_prev_7_mean,no_degree,-0.06118330713310571
no_degree,price_usd_prev_7_mean,-0.06118330713310571
no_degree,price_usd_prev_7_max,-0.060934230701269305
price_usd_prev_7_max,no_degree,-0.060934230701269305
Country___France,estimate_max_usd,-0.06081974732764313
estimate_max_usd,Country___France,-0.06081974732764313
public_inst,Tier___4,-0.060815623660743424
Tier___4,public_inst,-0.060815623660743424
Tier___2,estimate_range_usd,-0.0606479984336377
estimate_range_usd,Tier___2,-0.0606479984336377
estimate_max_usd,Country___Germany,-0.06052058753807182
Country___Germany,estimate_max_usd,-0.06052058753807182
height,price_inch_prev_7_max,-0.06027666824842328
price_inch_prev_7_max,height,-0.06027666824842328
Country___Austria,cot_mean,-0.06015460353216443
cot_mean,Country___Austria,-0.06015460353216443
height,price_inch_prev_5_max,-0.06008012309496686
price_inch_prev_5_max,height,-0.06008012309496686
Country___France,Country___Austria,-0.059984127309348344
Country___Austria,Country___France,-0.059984127309348344
price_usd_prev_7_mean,ranking,-0.05992031249848879
ranking,price_usd_prev_7_mean,-0.05992031249848879
height,year,-0.059803922123819735
year,height,-0.059803922123819735
public_inst,min_price,-0.059779669794262975
min_price,public_inst,-0.059779669794262975
elite_school,price_usd_prev_7_mean,-0.059760130348638356
price_usd_prev_7_mean,elite_school,-0.059760130348638356
estimate_center_usd,Country___Germany,-0.059553318922720935
Country___Germany,estimate_center_usd,-0.059553318922720935
medianprice_year,Country___Others,-0.05953163567779066
Country___Others,medianprice_year,-0.05953163567779066
estimate_center_usd,Country___France,-0.05953129967559616
Country___France,estimate_center_usd,-0.05953129967559616
log10_estimate_geo_mean_usd,Continent___Europe,-0.05934231944851739
Continent___Europe,log10_estimate_geo_mean_usd,-0.05934231944851739
price_inch_prev_3_mean,ranking,-0.05916239749494295
ranking,price_inch_prev_3_mean,-0.05916239749494295
Genre___Print,grad,-0.059025889171875276
grad,Genre___Print,-0.059025889171875276
Tier___4,price_usd_prev_10_max,-0.058820895638133266
price_usd_prev_10_max,Tier___4,-0.058820895638133266
cnt_median,undergrad,-0.05864822900758909
undergrad,cnt_median,-0.05864822900758909
case_id,Country___France,-0.058575839704489166
Country___France,case_id,-0.058575839704489166
width,Tier___3,-0.05854711253608705
Tier___3,width,-0.05854711253608705
Genre___Others,price_same_size_prev_7_min,-0.05853927865662662
price_same_size_prev_7_min,Genre___Others,-0.05853927865662662
public_inst,Country___Others,-0.058368206683119615
Country___Others,public_inst,-0.058368206683119615
estimate_min_usd,Country___Germany,-0.05808838126302255
Country___Germany,estimate_min_usd,-0.05808838126302255
price_inch_prev_10_mean,Tier___3,-0.058061535358481
Tier___3,price_inch_prev_10_mean,-0.058061535358481
no_degree,price_usd_prev_5_max,-0.05802117832380872
price_usd_prev_5_max,no_degree,-0.05802117832380872
width,price_inch_prev_7_max,-0.05773347522835111
price_inch_prev_7_max,width,-0.05773347522835111
artwork_order,height,-0.05768238520436472
height,artwork_order,-0.05768238520436472
height,price_inch_prev_3_max,-0.05767040905356222
price_inch_prev_3_max,height,-0.05767040905356222
estimate_min_usd,Country___France,-0.05761913697984032
Country___France,estimate_min_usd,-0.05761913697984032
price_inch_prev_7_mean,Tier___3,-0.05757322776926644
Tier___3,price_inch_prev_7_mean,-0.05757322776926644
Country___Others,group_show,-0.0575270858190202
group_show,Country___Others,-0.0575270858190202
Country___China,Country___UK,-0.05742885350876731
Country___UK,Country___China,-0.05742885350876731
no_degree,price_usd_prev_5_mean,-0.05723854592514935
price_usd_prev_5_mean,no_degree,-0.05723854592514935
width,price_inch_prev_5_max,-0.05720583367303404
price_inch_prev_5_max,width,-0.05720583367303404
price_inch_prev_10_mean,Country___Austria,-0.05718953409946586
Country___Austria,price_inch_prev_10_mean,-0.05718953409946586
Country___Austria,Country___Others,-0.057185284972205264
Country___Others,Country___Austria,-0.057185284972205264
Continent___Europe,edu_both,-0.05713471411078959
edu_both,Continent___Europe,-0.05713471411078959
gender_female,Tier___4,-0.05712945712841076
Tier___4,gender_female,-0.05712945712841076
price_usd_prev_7_mean,Country___France,-0.05704210609727882
Country___France,price_usd_prev_7_mean,-0.05704210609727882
width,public_inst,-0.056812871465957426
public_inst,width,-0.056812871465957426
price_inch_prev_7_mean,Country___France,-0.056692931649797315
Country___France,price_inch_prev_7_mean,-0.056692931649797315
case_id,Country___Austria,-0.05669143181506668
Country___Austria,case_id,-0.05669143181506668
price_usd_prev_10_mean,case_id,-0.05661183213273983
case_id,price_usd_prev_10_mean,-0.05661183213273983
cot_max,Genre___Sculpture,-0.05636976498808691
Genre___Sculpture,cot_max,-0.05636976498808691
edu_domestic,Continent___Others,-0.056171288201134574
Continent___Others,edu_domestic,-0.056171288201134574
max_price,Genre___Photography,-0.05616207369789922
Genre___Photography,max_price,-0.05616207369789922
medianprice_year,Tier___3,-0.056071649833918775
Tier___3,medianprice_year,-0.056071649833918775
price_inch_prev_5_mean,Tier___3,-0.05587315904955938
Tier___3,price_inch_prev_5_mean,-0.05587315904955938
price_usd_prev_5_mean,elite_school,-0.05574674207900459
elite_school,price_usd_prev_5_mean,-0.05574674207900459
case_id,price_usd_prev_10_max,-0.055700738690718704
price_usd_prev_10_max,case_id,-0.055700738690718704
price_usd,Country___France,-0.05565405357404106
Country___France,price_usd,-0.05565405357404106
Genre___Print,cot_max,-0.05561718965909228
cot_max,Genre___Print,-0.05561718965909228
price_inch_prev_5_mean,Tier___4,-0.05554748359675259
Tier___4,price_inch_prev_5_mean,-0.05554748359675259
elite_school,cnt_median,-0.05553986856729038
cnt_median,elite_school,-0.05553986856729038
Country___Others,height,-0.055469391959370895
height,Country___Others,-0.055469391959370895
case_id,elite_award_not_received,-0.05540599265376697
elite_award_not_received,case_id,-0.05540599265376697
elite_award_received,Country___France,-0.055162488473826043
Country___France,elite_award_received,-0.055162488473826043
Country___Germany,cnt_mean,-0.05515642239185112
cnt_mean,Country___Germany,-0.05515642239185112
ranking,price_usd_prev_5_mean,-0.05509737116731381
price_usd_prev_5_mean,ranking,-0.05509737116731381
cnt_max,Genre___Sculpture,-0.055066687820276544
Genre___Sculpture,cnt_max,-0.055066687820276544
height,gender_female,-0.055060697544414554
gender_female,height,-0.055060697544414554
price_usd_prev_3_max,ranking,-0.054863340793241025
ranking,price_usd_prev_3_max,-0.054863340793241025
Country___Germany,price_usd,-0.054638533429137555
price_usd,Country___Germany,-0.054638533429137555
Genre___Photography,cot_max,-0.054589335700612
cot_max,Genre___Photography,-0.054589335700612
Country___Others,cnt_median,-0.05455685390610326
cnt_median,Country___Others,-0.05455685390610326
cnt_max,Genre___Photography,-0.054556135944807294
Genre___Photography,cnt_max,-0.054556135944807294
ranking,price_inch_prev_3_max,-0.05413900565484765
price_inch_prev_3_max,ranking,-0.05413900565484765
price_usd_prev_10_max,Country___France,-0.05409574961836125
Country___France,price_usd_prev_10_max,-0.05409574961836125
Tier___4,group_show,-0.05408896541673252
group_show,Tier___4,-0.05408896541673252
medianprice_year,Country___Austria,-0.05406959953541744
Country___Austria,medianprice_year,-0.05406959953541744
Genre___Print,Country___Germany,-0.053923134504020975
Country___Germany,Genre___Print,-0.053923134504020975
width,price_inch_prev_3_max,-0.05384805335892195
price_inch_prev_3_max,width,-0.05384805335892195
price_inch_prev_10_min,Country___France,-0.053839101175194436
Country___France,price_inch_prev_10_min,-0.053839101175194436
Genre___Others,Tier___3,-0.05378860490751307
Tier___3,Genre___Others,-0.05378860490751307
edu_NA,cot_mean,-0.0535893263297667
cot_mean,edu_NA,-0.0535893263297667
cot_mean,degree_NA,-0.0535893263297667
degree_NA,cot_mean,-0.0535893263297667
Country___Austria,estimate_min_usd,-0.05354867508110398
estimate_min_usd,Country___Austria,-0.05354867508110398
Country___France,price_usd_prev_5_mean,-0.05332206621271158
price_usd_prev_5_mean,Country___France,-0.05332206621271158
elite_award_received,Tier___3,-0.053311797834822136
Tier___3,elite_award_received,-0.053311797834822136
elite_award_not_received,price_usd_prev_3_min,-0.053293579900507114
price_usd_prev_3_min,elite_award_not_received,-0.053293579900507114
cot_mean,elite_school_NA,-0.053143055469912916
elite_school_NA,cot_mean,-0.053143055469912916
gender_NA,gender_male,-0.05312461746387241
gender_male,gender_NA,-0.05312461746387241
price_same_size_prev_10_min,Tier___3,-0.0530837908420793
Tier___3,price_same_size_prev_10_min,-0.0530837908420793
edu_abroad,elite_school_NA,-0.05299578970792146
elite_school_NA,edu_abroad,-0.05299578970792146
Country___Others,elite_award_received,-0.052950473200307886
elite_award_received,Country___Others,-0.052950473200307886
edu_both,public_inst,-0.05282838129980812
public_inst,edu_both,-0.05282838129980812
Tier___3,price_inch_prev_10_min,-0.05282114031742472
price_inch_prev_10_min,Tier___3,-0.05282114031742472
price_usd_prev_10_mean,Country___Others,-0.05278719982480615
Country___Others,price_usd_prev_10_mean,-0.05278719982480615
Tier___3,price_same_size_prev_7_min,-0.05267938559798757
price_same_size_prev_7_min,Tier___3,-0.05267938559798757
Continent___Europe,medianprice_year,-0.05263458082726617
medianprice_year,Continent___Europe,-0.05263458082726617
price_usd_prev_7_mean,case_id,-0.05260477491218223
case_id,price_usd_prev_7_mean,-0.05260477491218223
estimate_center_usd,Country___Austria,-0.05247171532179516
Country___Austria,estimate_center_usd,-0.05247171532179516
cnt_max,Genre___Print,-0.05247078888367543
Genre___Print,cnt_max,-0.05247078888367543
no_degree,height,-0.052378640812210095
height,no_degree,-0.052378640812210095
price_inch_prev_5_mean,Country___France,-0.05231057700908559
Country___France,price_inch_prev_5_mean,-0.05231057700908559
age,fest_biennal,-0.0522302640243237
fest_biennal,age,-0.0522302640243237
price_inch_prev_7_mean,Country___Austria,-0.05221151464870328
Country___Austria,price_inch_prev_7_mean,-0.05221151464870328
Country___France,price_usd_prev_3_mean,-0.052190141956058436
price_usd_prev_3_mean,Country___France,-0.052190141956058436
cnt_mean,degree_NA,-0.05215265606949406
edu_NA,cnt_mean,-0.05215265606949406
degree_NA,cnt_mean,-0.05215265606949406
cnt_mean,edu_NA,-0.05215265606949406
edu_abroad,degree_NA,-0.05211618368103277
edu_abroad,edu_NA,-0.05211618368103277
edu_NA,edu_abroad,-0.05211618368103277
degree_NA,edu_abroad,-0.05211618368103277
no_degree,price_usd_prev_3_max,-0.05204873280725039
price_usd_prev_3_max,no_degree,-0.05204873280725039
price_inch_prev_5_min,Tier___3,-0.051930188609767655
Tier___3,price_inch_prev_5_min,-0.051930188609767655
price_usd_prev_7_mean,Country___Others,-0.051894119857772376
Country___Others,price_usd_prev_7_mean,-0.051894119857772376
price_inch_prev_7_min,Tier___3,-0.05186662201736945
Tier___3,price_inch_prev_7_min,-0.05186662201736945
elite_school_NA,cnt_mean,-0.051763211337452715
cnt_mean,elite_school_NA,-0.051763211337452715
Tier___4,Country___Dutch,-0.05171732452114575
Country___Dutch,Tier___4,-0.05171732452114575
Tier___3,price_inch_prev_3_min,-0.05165665672574419
price_inch_prev_3_min,Tier___3,-0.05165665672574419
Country___Austria,estimate_max_usd,-0.05162374384074628
estimate_max_usd,Country___Austria,-0.05162374384074628
Country___Others,price_usd_prev_5_mean,-0.0515488753933279
price_usd_prev_5_mean,Country___Others,-0.0515488753933279
Country___Austria,price_usd,-0.05123085435378513
price_usd,Country___Austria,-0.05123085435378513
price_inch_prev_10_mean,Country___Others,-0.05117194281395312
Country___Others,price_inch_prev_10_mean,-0.05117194281395312
medianprice_year,undergrad,-0.05103176034355472
undergrad,medianprice_year,-0.05103176034355472
Genre___Print,Country___Swiss,-0.05097363138179316
Country___Swiss,Genre___Print,-0.05097363138179316
price_usd_prev_3_mean,Country___Others,-0.050965616233155146
Country___Others,price_usd_prev_3_mean,-0.050965616233155146
Tier___3,cnt_max,-0.05095629501169729
cnt_max,Tier___3,-0.05095629501169729
no_degree,price_usd_prev_3_mean,-0.05086138892515099
price_usd_prev_3_mean,no_degree,-0.05086138892515099
private_inst,cnt_min,-0.05081119886924276
cnt_min,private_inst,-0.05081119886924276
price_usd_prev_7_max,Country___France,-0.05080343858281114
Country___France,price_usd_prev_7_max,-0.05080343858281114
price_inch_prev_3_mean,Tier___4,-0.05056702731934787
Tier___4,price_inch_prev_3_mean,-0.05056702731934787
Genre___Print,meanprice_year,-0.050536736804826024
meanprice_year,Genre___Print,-0.050536736804826024
Country___Others,width,-0.05051261553817677
width,Country___Others,-0.05051261553817677
price_inch_prev_7_min,Country___France,-0.05003821305060276
Country___France,price_inch_prev_7_min,-0.05003821305060276
price_inch_prev_10_min,Continent___Europe,-0.04978929654862964
Continent___Europe,price_inch_prev_10_min,-0.04978929654862964
Country___France,price_usd_prev_3_max,-0.049676647462263065
price_usd_prev_3_max,Country___France,-0.049676647462263065
elite_school,price_usd_prev_3_mean,-0.04935959466229899
price_usd_prev_3_mean,elite_school,-0.04935959466229899
price_usd_prev_7_max,case_id,-0.04935305877890952
case_id,price_usd_prev_7_max,-0.04935305877890952
price_usd_prev_5_mean,Genre___Others,-0.04916414804276495
Genre___Others,price_usd_prev_5_mean,-0.04916414804276495
Genre___Photography,Continent___Others,-0.04902708322773505
Continent___Others,Genre___Photography,-0.04902708322773505
Tier___3,price_inch_prev_3_mean,-0.0490249657980167
price_inch_prev_3_mean,Tier___3,-0.0490249657980167
price_usd_prev_5_mean,case_id,-0.048977898354296764
case_id,price_usd_prev_5_mean,-0.048977898354296764
Country___France,price_usd_prev_5_max,-0.04889612817851492
price_usd_prev_5_max,Country___France,-0.04889612817851492
Continent___Europe,price_inch_prev_10_mean,-0.048817602018060895
price_inch_prev_10_mean,Continent___Europe,-0.048817602018060895
degree_NA,price_inch_prev_10_mean,-0.048781712961194
price_inch_prev_10_mean,edu_NA,-0.048781712961194
price_inch_prev_10_mean,degree_NA,-0.048781712961194
edu_NA,price_inch_prev_10_mean,-0.048781712961194
age,Country___China,-0.04852698909416177
Country___China,age,-0.04852698909416177
cot_min,Tier___4,-0.048486353153268796
Tier___4,cot_min,-0.048486353153268796
price_usd_prev_3_mean,ranking,-0.048432068053659114
ranking,price_usd_prev_3_mean,-0.048432068053659114
Country___Others,cnt_max,-0.04838445796161134
cnt_max,Country___Others,-0.04838445796161134
Country___France,max_price,-0.04819447270856274
max_price,Country___France,-0.04819447270856274
Country___France,price_inch_prev_5_min,-0.048188656448333374
price_inch_prev_5_min,Country___France,-0.048188656448333374
elite_school_NA,price_inch_prev_10_mean,-0.048183848803178206
price_inch_prev_10_mean,elite_school_NA,-0.048183848803178206
price_usd_prev_3_min,elite_school,-0.04808772540974913
elite_school,price_usd_prev_3_min,-0.04808772540974913
cnt_max,Country___France,-0.04801800773231847
Country___France,cnt_max,-0.04801800773231847
Country___Others,price_usd_prev_3_max,-0.04799628297342252
price_usd_prev_3_max,Country___Others,-0.04799628297342252
Continent___Others,cot_mean,-0.0478309063067618
cot_mean,Continent___Others,-0.0478309063067618
Country___Germany,Country___Austria,-0.0477305508708542
Country___Austria,Country___Germany,-0.0477305508708542
grad,height,-0.04754691854869762
height,grad,-0.04754691854869762
Country___Austria,price_inch_prev_5_mean,-0.04754106794898329
price_inch_prev_5_mean,Country___Austria,-0.04754106794898329
price_usd,Tier___2,-0.047510505723583236
Tier___2,price_usd,-0.047510505723583236
Country___France,Continent___Others,-0.04745088187147886
Continent___Others,Country___France,-0.04745088187147886
grad,edu_domestic,-0.04731243853992736
edu_domestic,grad,-0.04731243853992736
elite_school,price_usd_prev_5_min,-0.04725484134971084
price_usd_prev_5_min,elite_school,-0.04725484134971084
Country___France,price_inch_prev_3_min,-0.047105866818724355
price_inch_prev_3_min,Country___France,-0.047105866818724355
no_degree,meanprice_year,-0.04704335686449611
meanprice_year,no_degree,-0.04704335686449611
height,Tier___3,-0.046992423376742684
Tier___3,height,-0.046992423376742684
width,no_degree,-0.04693142077900151
no_degree,width,-0.04693142077900151
max_price,width,-0.04674411288829978
width,max_price,-0.04674411288829978
price_usd_prev_5_max,Country___Others,-0.04673431593668476
Country___Others,price_usd_prev_5_max,-0.04673431593668476
cnt_median,Country___Germany,-0.04671213349643268
Country___Germany,cnt_median,-0.04671213349643268
min_price,Continent___Europe,-0.04653839184564114
Continent___Europe,min_price,-0.04653839184564114
Continent___Others,cnt_mean,-0.046519066389308895
cnt_mean,Continent___Others,-0.046519066389308895
cot_min,group_show,-0.04637769080786349
group_show,cot_min,-0.04637769080786349
case_id,no_degree,-0.04634151804441156
no_degree,case_id,-0.04634151804441156
price_inch_prev_7_mean,Country___Others,-0.04606972259884118
Country___Others,price_inch_prev_7_mean,-0.04606972259884118
elite_award_not_received,price_inch_prev_10_min,-0.045933551821150984
price_inch_prev_10_min,elite_award_not_received,-0.045933551821150984
case_id,price_usd_prev_5_max,-0.04591625164784826
price_usd_prev_5_max,case_id,-0.04591625164784826
no_degree,log10_estimate_geo_mean_usd,-0.045873566900179664
log10_estimate_geo_mean_usd,no_degree,-0.045873566900179664
price_usd_prev_3_max,Genre___Others,-0.0457753774050831
Genre___Others,price_usd_prev_3_max,-0.0457753774050831
price_usd_prev_10_min,Country___France,-0.04574574086645526
Country___France,price_usd_prev_10_min,-0.04574574086645526
edu_both,Country___Austria,-0.0456891427916029
Country___Austria,edu_both,-0.0456891427916029
Country___France,price_inch_prev_10_max,-0.045560780707208204
price_inch_prev_10_max,Country___France,-0.045560780707208204
price_inch_prev_10_min,Country___Others,-0.045537292854660454
Country___Others,price_inch_prev_10_min,-0.045537292854660454
elite_award_not_received,price_usd_prev_5_min,-0.04539984660942032
price_usd_prev_5_min,elite_award_not_received,-0.04539984660942032
Country___Austria,estimate_range_usd,-0.04534775062393232
estimate_range_usd,Country___Austria,-0.04534775062393232
Continent___East_Asia,group_show,-0.045330858413365406
group_show,Continent___East_Asia,-0.045330858413365406
price_usd_prev_7_max,Country___Others,-0.04527848287707336
Country___Others,price_usd_prev_7_max,-0.04527848287707336
price_inch_prev_7_min,Continent___Europe,-0.045192341386404246
Continent___Europe,price_inch_prev_7_min,-0.045192341386404246
price_usd_prev_7_min,Country___France,-0.04505590993247067
Country___France,price_usd_prev_7_min,-0.04505590993247067
max_price,gender_female,-0.044935246875433425
gender_female,max_price,-0.044935246875433425
price_usd_prev_3_min,age,-0.04489018970604208
age,price_usd_prev_3_min,-0.04489018970604208
Country___France,cot_max,-0.0446043948620606
cot_max,Country___France,-0.0446043948620606
elite_award_not_received,price_usd_prev_10_min,-0.044581622480205856
price_usd_prev_10_min,elite_award_not_received,-0.044581622480205856
max_price,elite_school_NA,-0.0445400523978257
elite_school_NA,max_price,-0.0445400523978257
elite_school,price_inch_prev_7_min,-0.044521878661819406
price_inch_prev_7_min,elite_school,-0.044521878661819406
Country___Others,price_usd_prev_10_max,-0.044373981226404395
price_usd_prev_10_max,Country___Others,-0.044373981226404395
group_show,Country___China,-0.04437216080917521
Country___China,group_show,-0.04437216080917521
price_inch_prev_7_mean,degree_NA,-0.04426532800303288
price_inch_prev_7_mean,edu_NA,-0.04426532800303288
edu_NA,price_inch_prev_7_mean,-0.04426532800303288
degree_NA,price_inch_prev_7_mean,-0.04426532800303288
cot_min,age,-0.04426153166390543
age,cot_min,-0.04426153166390543
cnt_median,Country___Austria,-0.044168194919915034
Country___Austria,cnt_median,-0.044168194919915034
price_inch_prev_3_mean,Country___France,-0.044038606642496786
Country___France,price_inch_prev_3_mean,-0.044038606642496786
degree_NA,max_price,-0.04403740504037944
max_price,edu_NA,-0.04403740504037944
max_price,degree_NA,-0.04403740504037944
edu_NA,max_price,-0.04403740504037944
Tier___3,price_inch_prev_5_max,-0.04402328550017274
price_inch_prev_5_max,Tier___3,-0.04402328550017274
elite_award_not_received,year,-0.04399127490864055
year,elite_award_not_received,-0.04399127490864055
elite_school,price_inch_prev_5_min,-0.04397939021238757
price_inch_prev_5_min,elite_school,-0.04397939021238757
gender_female,Country___Austria,-0.04377565962157168
Country___Austria,gender_female,-0.04377565962157168
price_inch_prev_7_mean,elite_school_NA,-0.04372465986384036
elite_school_NA,price_inch_prev_7_mean,-0.04372465986384036
estimate_range_usd,no_degree,-0.04363292158419438
no_degree,estimate_range_usd,-0.04363292158419438
gender_female,width,-0.04361894805798317
width,gender_female,-0.04361894805798317
estimate_max_usd,no_degree,-0.043514516929219635
no_degree,estimate_max_usd,-0.043514516929219635
Genre___Sculpture,edu_abroad,-0.043505539802028675
edu_abroad,Genre___Sculpture,-0.043505539802028675
Country___Others,cot_max,-0.043501697187868
cot_max,Country___Others,-0.043501697187868
price_usd_prev_7_min,elite_school,-0.043491669243156415
elite_school,price_usd_prev_7_min,-0.043491669243156415
price_inch_prev_7_min,Country___Others,-0.04343977511177648
Country___Others,price_inch_prev_7_min,-0.04343977511177648
case_id,price_usd_prev_3_mean,-0.04342875312787384
price_usd_prev_3_mean,case_id,-0.04342875312787384
Tier___3,price_inch_prev_7_max,-0.043411323009676275
price_inch_prev_7_max,Tier___3,-0.043411323009676275
max_price,no_degree,-0.04334739051910171
no_degree,max_price,-0.04334739051910171
artwork_order,Tier___1,-0.04334114991455364
Tier___1,artwork_order,-0.04334114991455364
estimate_center_usd,no_degree,-0.04331421112704303
no_degree,estimate_center_usd,-0.04331421112704303
price_usd_prev_7_min,elite_award_not_received,-0.04325451345320848
elite_award_not_received,price_usd_prev_7_min,-0.04325451345320848
Genre___Print,cot_mean,-0.04319126243812956
cot_mean,Genre___Print,-0.04319126243812956
price_usd_prev_10_min,Country___Austria,-0.04308400900123874
Country___Austria,price_usd_prev_10_min,-0.04308400900123874
Genre___Sculpture,elite_award_received,-0.0429948365672219
elite_award_received,Genre___Sculpture,-0.0429948365672219
estimate_min_usd,no_degree,-0.04294949207616624
no_degree,estimate_min_usd,-0.04294949207616624
Country___Dutch,elite_award_received,-0.04279612940680764
elite_award_received,Country___Dutch,-0.04279612940680764
width,Country___Germany,-0.04265161550976095
Country___Germany,width,-0.04265161550976095
price_inch_prev_5_min,Continent___Europe,-0.04259594117976368
Continent___Europe,price_inch_prev_5_min,-0.04259594117976368
cnt_mean,Genre___Print,-0.042574077456755656
Genre___Print,cnt_mean,-0.042574077456755656
edu_domestic,gender_NA,-0.04256590591903772
gender_NA,edu_domestic,-0.04256590591903772
Genre___Sculpture,price_same_size_prev_3_mean,-0.04238844790223395
price_same_size_prev_3_mean,Genre___Sculpture,-0.04238844790223395
Continent___East_Asia,age,-0.042361946833741775
age,Continent___East_Asia,-0.042361946833741775
elite_school,price_inch_prev_10_min,-0.04219991458590163
price_inch_prev_10_min,elite_school,-0.04219991458590163
Tier___2,group_show,-0.04216352171890903
group_show,Tier___2,-0.04216352171890903
price_inch_prev_7_mean,Continent___Europe,-0.04214219395736162
Continent___Europe,price_inch_prev_7_mean,-0.04214219395736162
price_same_size_prev_10_min,Country___Others,-0.04211044761711219
Country___Others,price_same_size_prev_10_min,-0.04211044761711219
Country___France,price_usd_prev_5_min,-0.042064231678183434
price_usd_prev_5_min,Country___France,-0.042064231678183434
Country___Austria,price_inch_prev_10_max,-0.04206151551013507
price_inch_prev_10_max,Country___Austria,-0.04206151551013507
cot_min,solo_show,-0.04196661831625596
solo_show,cot_min,-0.04196661831625596
price_usd_prev_3_mean,Country___Germany,-0.04186349647027242
